id,rdf:type,dct:rights/cc:attributionName,dct:rights/karstlink:licenceType,dct:rights/dct:created,dct:rights/dct:modified,dct:rights/cc:attributionURL,rdfs:label,gn:alternateName,schema:containedInPlace,w3geo:latitude ,w3geo:longitude,w3geo:altitude,dwc:coordinatePrecision ,karstlink:length ,karstlink:verticalExtend,karstlink:extendBelowEntrance,karstlink:extendAboveEntrance,gn:countryCode,karstlink:discoveredBy,karstlink:hasAccessDocument/dct:creator,karstlink:hasAccessDocument/dc:language,karstlink:hasAccessDocument/dct:title,karstlink:hasAccessDocument/dct:description,karstlink:hasDescriptionDocument/dct:creator,karstlink:hasDescriptionDocument/dc:language,karstlink:hasDescriptionDocument/dct:title,karstlink:hasDescriptionDocument/dct:description
85,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-13 12:10:44,https://www.espeleoindex.com/,"ERMETS DE PASSAMONTE,  AVENC DELS","ERMETS DE PASSAMONTE,  AVENC DELS",,40.942924,0.37281,,,115,41,,,,,,,,,EspeleoIndex,CA,,Interessant cavitat de 41 m. de fondària i 115 m. de recorregut a Prat de Comte
4181,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-13 07:30:56,https://www.espeleoindex.com/,"PONT, COVA D'EN","PONT, COVA D'EN",,41.372102,0.757765,,,21,5,,,,,,,,,EspeleoIndex,CA,,"Gran balma amb dues boques, a Juncosa (les Garrigues)"
4180,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-13 07:23:33,https://www.espeleoindex.com/,"PONT, BALMA-DORMIDOR D'EN","PONT, BALMA-DORMIDOR D'EN",,41.373032,0.756968,,,6,0,,,,,,,,,EspeleoIndex,CA,,"Balma amb habitació, a Juncosa (Garrigues)"
4179,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-13 07:19:02,https://www.espeleoindex.com/,"PONT, BALMA-ASSECADOR D'EN","PONT, BALMA-ASSECADOR D'EN",,41.37352,0.756604,,,4,0,,,,,,,,,EspeleoIndex,CA,,"Balma poc important, a Juncosa (Garrigues)"
3604,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-10 15:08:25,https://www.espeleoindex.com/,"REI, COVA DEL","REI, COVA DEL",,41.292922,1.056346,,,20,0,,,,,,,,,EspeleoIndex,CA,,Espaiosa cova de 20 m. de recorregut als Motllats (Capafonts)
4101,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-10 13:27:17,https://www.espeleoindex.com/,"VILA, COVA DE LA","VILA, COVA DE LA",,40.647145,0.472316,,,7,0,,,,,,,,,EspeleoIndex,CA,,Coneguda balma vora la població de Godall (Montsià).
4178,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-07 11:20:41,https://www.espeleoindex.com/,"ESPELMA, COVA DE L'","ESPELMA, COVA DE L'",,40.843382,0.342896,,,15,2,,,,,,,,,EspeleoIndex,CA,,Petita cova formada per una única sala a Alfara de Carles (Baix Ebre)
4177,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-07 10:56:21,https://www.espeleoindex.com/,"CAOS, COVA DEL","CAOS, COVA DEL",,40.84419,0.345006,,,10,0,,,,,,,,,EspeleoIndex,CA,,Petita cova entre blocs a Alfara de Carles (Baix Ebre)
4176,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-04 14:54:14,https://www.espeleoindex.com/,"RASA, COVA DE LA","RASA, COVA DE LA",,41.456199,1.61893,,,12,3,,,,,,,,,EspeleoIndex,CA,,Petita cavitat de tipus intersticial al Fondal de Valldellós (Mediona)
4175,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-04 14:49:56,https://www.espeleoindex.com/,"JETA, COVA DE LA","JETA, COVA DE LA",,41.455731,1.619646,,,62,15,,,,,,,,,EspeleoIndex,CA,,Cavitat de tipus intersticial amb dues boques al Fondal de Valldellós (Mediona)
4174,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-04 14:41:37,https://www.espeleoindex.com/,"PIRÀMIDE, COVA DE LA","PIRÀMIDE, COVA DE LA",,41.456146,1.619014,,,10,6,,,,,,,,,EspeleoIndex,CA,,Petita cova de tipus intersticial al Fondal de Valldellós (Mediona)
4173,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-04 14:35:44,https://www.espeleoindex.com/,"PAS DELS LLADRES, ESQUERDA PARAL.LELA DEL","PAS DELS LLADRES, ESQUERDA PARAL.LELA DEL",,41.455436,1.61988,,,13,3,,,,,,,,,EspeleoIndex,CA,,"Petita esquerda vora el Pas dels Lladres, al Fondal de Valldellós (Mediona)"
4172,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-04 14:30:06,https://www.espeleoindex.com/,"BARRAMON, COVA","BARRAMON, COVA",,41.456181,1.618894,,,9,3,,,,,,,,,EspeleoIndex,CA,,Petita cova de tipus intersticial al Fondal de Valldellós (Mediona)
3156,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-04 06:11:29,https://www.espeleoindex.com/,"BOIRA, FORAT DE LA","BOIRA, FORAT DE LA",,41.456278,1.619066,,,43,0,,,,,,,,,EspeleoIndex,CA,,Petita cavitat intersticial al Fondal de Valldellós (Mediona)
393,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-01 08:49:41,https://www.espeleoindex.com/,"SANT JOAN, AVENC DE","SANT JOAN, AVENC DE",,41.352253,1.903594,,,15,9,,,,,,,,,EspeleoIndex,CA,,Petit avenc de 9 metres de desnivell a Begues
4170,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-01 08:45:40,https://www.espeleoindex.com/,"TASCÓ, COVA D'EN","TASCÓ, COVA D'EN",,41.007318,0.87096,,,7,3,,,,,,,,,EspeleoIndex,CA,,Balma força gran a les muntanyes de Vandellòs i l'Hospitalet de l'Infant
3103,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-12-01 05:08:26,https://www.espeleoindex.com/,"ENDAL, COVA DE L'","ENDAL, COVA DE L'",,41.708338,2.121058,,,80,5,,,,,,,,,EspeleoIndex,CA,,Cova d'uns 80 m. de recorregut prop de Sant Sadurní de Gallifa
4171,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-30 05:18:57,https://www.espeleoindex.com/,"SALAMÓ, BALMES DE","SALAMÓ, BALMES DE",,41.71919,2.0843,,,7,0,,,,,,,,,EspeleoIndex,CA,,Grup de dues balmes a Granera
4169,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-29 04:44:06,https://www.espeleoindex.com/,"MAL PAS, COVES DEL","MAL PAS, COVES DEL",,41.00743,0.889686,,,6,1,,,,,,,,,EspeleoIndex,CA,,Petites coves a les muntanyes de Vandellòs i l'Hospitalet de l'Infant.
3310,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-28 06:24:54,https://www.espeleoindex.com/,"ENDAL, BALMA DE L'","ENDAL, BALMA DE L'",,41.707608,2.122627,,,5,0,,,,,,,,,EspeleoIndex,CA,,Petita balma prop de Sant Sadurní de Gallifa
2465,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-24 15:17:56,https://www.espeleoindex.com/,"DURAN, COVA D'EN","DURAN, COVA D'EN",,41.152307,0.862386,,,18,10,,,,,,,,,EspeleoIndex,CA,,Cova de 18 metres de recorregut a Pradell de la Teixeta.
4168,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-22 12:34:21,https://www.espeleoindex.com/,"PELAGONS, AVENC DELS","PELAGONS, AVENC DELS",,41.326446,1.786628,,,23,7,,,,,,,,,EspeleoIndex,CA,,Petit avenc d'interès arqueològic a Avinyonet del Penedès
496,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-20 07:31:23,https://www.espeleoindex.com/,"ARÍTJOLS, AVENC DELS","ARÍTJOLS, AVENC DELS,Arrel, Avenc de l'",,41.288163,1.922032,,,130,92,,,,,,,,,EspeleoIndex,CA,,Avenc de 92 m. de fondària a la capçalera del fondo de Vallbona (Garraf)
2541,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-18 13:15:42,https://www.espeleoindex.com/,"CATIVERA, AVENC DE LA","CATIVERA, AVENC DE LA,Lladre, Avenc del",,41.316152,1.479345,,,20,7,,,,,,,,,EspeleoIndex,CA,,Avenc de 7 metres de fondària prop de la Juncosa de Montmell.
2718,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-18 13:14:15,https://www.espeleoindex.com/,"GARRIGA, COVA Nº1 DEL","GARRIGA, COVA Nº1 DEL",,41.313747,1.479188,,,29,1,,,,,,,,,EspeleoIndex,CA,,Cova d'uns 29 metres de recorregut a les Sansuies (Montmell)
2719,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-18 13:13:49,https://www.espeleoindex.com/,"GARRIGA, COVA Nº2 DEL","GARRIGA, COVA Nº2 DEL",,41.313668,1.479241,,,15,0,,,,,,,,,EspeleoIndex,CA,,Cova de 15 metres de recorregut a les Sansuies (el Montmell)
4167,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-15 14:26:10,https://www.espeleoindex.com/,"MOROS, COVA DELS","MOROS, COVA DELS,Mel, Cova de la,Foradada, Cova de la",,41.285308,1.076519,,,14,2,,,,,,,,,EspeleoIndex,CA,,"Cova a prop de la Foradada Gran, Mont-ral."
4166,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-15 07:45:31,https://www.espeleoindex.com/,"MONEDA, FORADADA DE LA","MONEDA, FORADADA DE LA",,41.286633,1.073914,,,10,2,,,,,,,,,EspeleoIndex,CA,,"Foradada a prop de la cova de la Moneda, Mont-ral."
4165,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-15 07:37:00,https://www.espeleoindex.com/,"GRANYA, AVENC","GRANYA, AVENC",,41.352728,1.910513,,,4,3,,,,,,,,,EspeleoIndex,CA,,Minúscul avenc al Pla de Sot d'Óssos (Begues)
4163,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-08 15:38:47,https://www.espeleoindex.com/,"BENAIXA, COVA","BENAIXA, COVA",,40.884948,0.324052,,,10,0,,,,,,,,,EspeleoIndex,CA,,"Petita, però curiosa cova a Horta de Sant Joan"
4164,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-08 12:45:37,https://www.espeleoindex.com/,"FONT DE L'ALBA, AVENC DE LA","FONT DE L'ALBA, AVENC DE LA",,41.347297,1.94029,,,8,6,,,,,,,,,EspeleoIndex,CA,,Petit avenc al vessant esquerre del torrent de l'Alba (Begues)
4162,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-07 14:55:05,https://www.espeleoindex.com/,"SAL, COVA DE LA","SAL, COVA DE LA",,40.655439,0.479245,,,28,8,,,,,,,,,EspeleoIndex,CA,,Curiosa balma amb boca superior a Godall (Montsià)
427,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-07 05:15:09,https://www.espeleoindex.com/,"NEGRE DE MIRAVALL, FORAT","NEGRE DE MIRAVALL, FORAT",,42.321832,1.291071,,,59,0,,,,,,,,,EspeleoIndex,CA,,Cova de 59 metres de recorregut a Les Valls d'Aguilar
426,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-06 15:24:39,https://www.espeleoindex.com/,"FONT DE MIRAVALL, COVA DE LA","FONT DE MIRAVALL, COVA DE LA",,42.322296,1.284748,,,22,3,,,,,,,,,EspeleoIndex,CA,,Cova de 22 metres de recorregut a Les Valls d'Aguilar
4161,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-05 06:36:04,https://www.espeleoindex.com/,"PLANS DE L'HOSTAL, COVA DELS","PLANS DE L'HOSTAL, COVA DELS",,41.441547,0.807933,,,8,0,,,,,,,,,EspeleoIndex,CA,,Àmplia balma a Cervià de les Garrigues
4160,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-05 06:31:44,https://www.espeleoindex.com/,"HOSPITALETS, COVA DELS","HOSPITALETS, COVA DELS",,41.441217,0.803396,,,3,0,,,,,,,,,EspeleoIndex,CA,,"Àmplia balma, poc fonda, a Cervià de les Garrigues"
4159,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-05 06:21:56,https://www.espeleoindex.com/,"GRAMENALS, COVA DELS","GRAMENALS, COVA DELS",,41.426867,0.825995,,,5,0,,,,,,,,,EspeleoIndex,CA,,Petita balma a la Pobla de Cérvoles (Garrigues)
1691,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-03 14:35:21,https://www.espeleoindex.com/,"CAMÍ DE L'ORÓ, ESQUERDA DEL","CAMÍ DE L'ORÓ, ESQUERDA DEL",,42.054454,0.701299,,,268,47,,,,,,,,,EspeleoIndex,CA,,"Avenc de 47 metres de fondària als plans superiors del Montsec d'Ares, Àger."
1689,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-03 13:56:02,https://www.espeleoindex.com/,"GAVARRERA, AVENC DE LA","GAVARRERA, AVENC DE LA",,42.054484,0.701546,,,75,65,,,,,,,,,EspeleoIndex,CA,,"Avenc de 65 metres de fondària als plans superiors del Montsec d'Ares, Àger."
372,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-02 09:49:43,https://www.espeleoindex.com/,"DOLINA BUFADORA, COVA DE LA","DOLINA BUFADORA, COVA DE LA",,42.203698,1.441929,,,49,8,,,,,,,,,EspeleoIndex,CA,,Cova de 49 metres de recorregut a Fígols i Alinyà
373,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-11-02 09:19:02,https://www.espeleoindex.com/,"GUARDIOLA, BÒFIA DE","GUARDIOLA, BÒFIA DE",,42.203535,1.441194,,,21,11,,,,,,,,,EspeleoIndex,CA,,Petit avenc d'onze metres de fondària a Fígols i Alinyà
234,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-31 16:54:42,https://www.espeleoindex.com/,"VERNÚS,  AVENC DEL","VERNÚS,  AVENC DEL",,42.206247,1.452586,,,45,18,,,,,,,,,EspeleoIndex,CA,,Petit avenc de 18 metres de fondària a La Vansa i Fórnols.
4158,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-30 07:44:01,https://www.espeleoindex.com/,"PENITENT, COVA DEL","PENITENT, COVA DEL",,41.717086,2.095005,,,10,0,,,,,,,,,EspeleoIndex,CA,,"Balma que presenta les restes d'una construcció amb referències d'eremitisme (Granera, Moianès) "
433,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-29 12:11:56,https://www.espeleoindex.com/,"PALOMERA, COVA","PALOMERA, COVA",,42.287224,1.174915,,,42,7,,,,,,,,,EspeleoIndex,CA,,Cova de 42 metres de recorregut a Les Valls d'Aguilar
467,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-28 16:04:42,https://www.espeleoindex.com/,"ESCALA i NS-19, COVES DE L'","ESCALA i NS-19, COVES DE L'",,42.286064,1.324847,,,144,36,,,,,,,,,EspeleoIndex,CA,,Cova de 144 metres de recorregut i 36 de desnivell a Les Valls d'Aguilar
412,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-28 12:09:14,https://www.espeleoindex.com/,"PLA FORNESA, AVENC DEL","PLA FORNESA, AVENC DEL,Pla Formosa, Forat del",,42.272583,1.233119,,,28,16,,,,,,,,,EspeleoIndex,CA,,Petit avenc de 16 metres de fondària a Les Valls d'Aguilar 
1771,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-27 14:26:35,https://www.espeleoindex.com/,"PARRILLO-SERRA, COVA DEL","PARRILLO-SERRA, COVA DEL,Serra, Avenc de la",,40.88168,0.727526,,,75,12,,,,,,,,,EspeleoIndex,CA,,Cova de 75 m. de recorregut a la zona costanera del Perelló (Baix Ebre)
4157,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-25 16:26:34,https://www.espeleoindex.com/,"GRALLES, COVA Nº5 DE LES","GRALLES, COVA Nº5 DE LES",,41.443458,0.799071,,,7,0,,,,,,,,,EspeleoIndex,CA,,Àmplia balma a Cervià de les Garrigues
4156,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-25 16:21:55,https://www.espeleoindex.com/,"GRALLES, COVA Nº3 DE LES","GRALLES, COVA Nº3 DE LES",,41.44243,0.795718,,,4,0,,,,,,,,,EspeleoIndex,CA,,Àmplia balma a Cervià de les Garrigues
4155,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-24 06:58:52,https://www.espeleoindex.com/,"SALVATGES, COVA DE","SALVATGES, COVA DE",,41.722488,2.085672,,,25,0,,,,,,,,,EspeleoIndex,CA,,Antiga surgència de 25 m de recorregut a Granera (Moianès)
376,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-23 07:09:55,https://www.espeleoindex.com/,"COSCOLL, FORAT DEL","COSCOLL, FORAT DEL",,41.945094,0.857767,,,195,103,,,,,,,,,EspeleoIndex,CA,,Avenc de 103 metres de desnivell a  Camarasa
4154,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-22 10:26:35,https://www.espeleoindex.com/,"FIDEU, COVES DE","FIDEU, COVES DE",,40.88081,0.280312,,,10,0,,,,,,,,,EspeleoIndex,CA,,"Grup de tres cavitats als saltants del barranc de les Coves (Arnes, Terra Alta)"
55,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-21 15:19:16,https://www.espeleoindex.com/,"BADIÀ,  GRALLER DE","BADIÀ,  GRALLER DE",,42.04117,0.72527,,,84,54,,,,,,,,,EspeleoIndex,CA,,Cavitat de 54 m de desnivell al municipi d'Àger
4153,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-19 12:27:06,https://www.espeleoindex.com/,"TOMACA, COVES DE","TOMACA, COVES DE",,40.878976,0.278547,,,12,0,,,,,,,,,EspeleoIndex,CA,,"Coneguda i àmplia cova, poc profunda, a Arnes (Terra Alta)"
4152,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-18 16:01:41,https://www.espeleoindex.com/,"MIRALLES, COVA DE","MIRALLES, COVA DE",,40.886831,0.285073,,,12,0,,,,,,,,,EspeleoIndex,CA,,"Coneguda i àmplia cova, poc profunda, a Arnes (Terra Alta)"
4151,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-17 15:08:28,https://www.espeleoindex.com/,"PEDRERA DE L'ANTIC, FORAT DE LA","PEDRERA DE L'ANTIC, FORAT DE LA",,40.66327,0.5779,,,5,2,,,,,,,,,EspeleoIndex,CA,,Petita cavitat amb dues saletes a la pedrera de l'Antic (Amposta)
4150,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-16 10:52:31,https://www.espeleoindex.com/,"TRES ALLS, COVA DELS","TRES ALLS, COVA DELS",,41.183619,0.678512,,,62,13,,,,,,,,,EspeleoIndex,CA,,"Interessant cova amb una cambra de gran superfície (el Molar, Priorat)"
490,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-15 15:57:46,https://www.espeleoindex.com/,"TRES, AVENC DELS","TRES, AVENC DELS",,41.29278,1.91019,,,155,111,,,,,,,,,EspeleoIndex,CA,,Avenc de 111 m. de fondària a Begues
491,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-14 15:04:53,https://www.espeleoindex.com/,"DISCÒRDIA, AVENC DE LA","DISCÒRDIA, AVENC DE LA",,41.29297,1.91038,,,98,66,,,,,,,,,EspeleoIndex,CA,,Interessant avenc de 66 m. de fondària a Begues
2976,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-12 12:11:18,https://www.espeleoindex.com/,"CARXANO, AVENC DE","CARXANO, AVENC DE",,41.031388,0.459409,,,51,33,,,,,,,,,EspeleoIndex,CA,,Avenc de 33 m. de fondària a la Serra de Pàndols (Gandesa)
4149,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-11 13:53:12,https://www.espeleoindex.com/,"CINGLE DE L'ABELLERA, COVA DEL","CINGLE DE L'ABELLERA, COVA DEL",,41.283648,1.069832,,,16,7,,,,,,,,,EspeleoIndex,CA,,Cova amb un gran pòrtic al cingle de l'Abellera (Mont-ral).
312,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-10 09:36:15,https://www.espeleoindex.com/,"MOLTÓ, COVA DEL","MOLTÓ, COVA DEL",,42.2661,2.10663,,,58,23,,,,,,,,,EspeleoIndex,CA,,Llegendària cova a Gombrèn (Ripollès)
311,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-10 07:13:40,https://www.espeleoindex.com/,"SANTA CECÍLIA, COVES DE","SANTA CECÍLIA, COVES DE",,41.612205,1.81444,,,47,0,,,,,,,,,EspeleoIndex,CA,,Conjunt de cavitats d'origen clàstic al NO del monestir de Santa Cecília (Montserrat)
4148,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-07 16:34:38,https://www.espeleoindex.com/,"IAIO, COVA DEL","IAIO, COVA DEL",,40.808705,0.317424,,,169,15,,,,,,,,,EspeleoIndex,CA,,Interessant i bonica cova al cingle de la Mola de Catí (el Port)
4147,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-05 11:30:11,https://www.espeleoindex.com/,"SERRA DE L'EMBESTIDA, AVENC DE LA","SERRA DE L'EMBESTIDA, AVENC DE LA",,41.29881,1.062447,,,67,29,,,,,,,,,EspeleoIndex,CA,,Avenc de 29 m de fondària a la Serra de l'Embestida (mont-ral).
4146,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-04 12:10:00,https://www.espeleoindex.com/,"ISAAC, ESQUERDES DE L'","ISAAC, ESQUERDES DE L'",,42.013141,1.022079,,,145,36,,,,,,,,,EspeleoIndex,CA,,Conjunt d'esquerdes a Vilanova de Meià.
134,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-10-02 15:32:09,https://www.espeleoindex.com/,"CASTELLET,  GRALLER DE","CASTELLET,  GRALLER DE,Fageda,  Espluga de la,Graller, Lo",,42.25391,0.82381,,,500,116,,,,,,,,,EspeleoIndex,CA,,"Cavitat de 116 metres de desnivell al municipi de Tremp, (Sapeira)."
4145,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-09-28 13:13:38,https://www.espeleoindex.com/,"PUNTA DE MOLINER, COVA DE LA","PUNTA DE MOLINER, COVA DE LA",,41.279998,1.065912,,,11,0,,,,,,,,,EspeleoIndex,CA,,"Petita cova al peu del cingle de la Punta de Moliner, Mont-ral"
4144,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-09-28 11:01:02,https://www.espeleoindex.com/,"BRUIXA, COVA DE LA","BRUIXA, COVA DE LA",,41.278916,1.066275,,,19,11,,,,,,,,,EspeleoIndex,CA,,"Gran balma als cingles de l'Abellera, Mont-ral."
4143,karstlink:UndergroundCavity ,EspeleoIndex,CC-BY-NC,,2020-09-28 10:34:06,https://www.espeleoindex.com/,"DESERTORS, COVES DELS","DESERTORS, COVES DELS",,42.207442,1.890908,,,12,0,,,,,,,,,EspeleoIndex,CA,,Dues petites coves a la Nou de Berguedà
